x,y,r,maturity,stress,nab1,t_birth,t_death
293,-428,150,1,0,0,3370.0,3499.5
50,-254,150,1,0,0,3481.9,3499.6
534,463,150,1,0,0,3470.5,3500.1
446,-441,150,1,0,0,3487.0,3500.6
925,268,150,1,0,0,3490.3,3501.5
670,272,150,0,0,0,3501.5,-3501.5
69,-72,150,1,0,0,3497.6,3501.7
644,-196,150,0,0,0,3501.7,-3501.7
10,-325,150,1,0,0,3497.7,3502.0
106,-360,150,1,0,0,3329.4,3502.3
904,230,150,1,0,0,3497.8,3502.4
848,231,150,1,0,0,3407.4,3502.4
356,-171,150,1,0,0,3474.4,3502.5
442,458,150,1,0,0,3500.7,3502.8
854,-309,150,1,0,0,3396.7,3502.9
699,304,150,0,0,0,3503.3,-3503.4
56,397,150,1,0,0,3501.4,3503.6
917,185,150,1,0,0,3440.1,3503.8
733,-6,150,1,0,0,3493.8,3503.8
23,-156,150,1,0,0,3470.6,3503.9
641,208,150,0,0,0,3504.0,-3504.0
556,256,150,1,0,0,3427.1,3504.0
400,-379,150,1,0,0,3485.8,3504.2
547,-106,150,1,0,0,3498.7,3504.5
400,87,150,1,0,0,3486.2,3504.5
882,-268,150,0,0,0,3504.5,-3504.5
958,-56,150,1,0,0,3480.6,3504.6
693,455,150,1,0,0,3471.2,3504.7
821,-297,150,1,0,0,3499.0,3504.9
899,-18,150,0,0,0,3505.5,-3505.5
486,192,150,1,0,0,3434.7,3505.6
97,343,150,1,0,0,3467.0,3505.7
641,4,150,1,0,0,3483.7,3505.7
903,39,150,1,0,0,3449.7,3505.9
891,406,150,1,0,0,3494.4,3506.1
229,-196,150,1,0,0,3496.5,3506.3
162,424,150,1,0,0,3496.0,3506.4
135,370,150,1,0,0,3437.8,3506.8
332,306,150,1,0,0,3505.1,3506.9
71,-358,150,1,0,0,3446.7,3506.9
88,306,150,1,0,0,3492.7,3507.0
193,120,150,1,0,0,3429.7,3507.0
319,295,150,1,0,0,3497.1,3507.5
89,-241,150,1,0,0,3444.6,3508.1
494,-273,150,0,0,0,3508.5,-3508.5
238,-144,150,1,0,0,3478.3,3508.5
493,429,150,1,0,0,3405.2,3508.6
51,104,150,1,0,0,3482.6,3508.9
412,-58,150,1,0,0,3498.5,3509.1
845,231,150,1,0,0,3508.1,3509.2
24,312,150,1,0,0,3495.9,3509.3
656,-38,150,1,0,0,3506.1,3509.6
594,-41,150,1,0,0,3503.1,3509.7
442,-59,150,1,0,0,3473.8,3510.0
801,158,150,0,0,0,3510.4,-3510.4
312,158,150,1,0,0,3491.6,3510.4
555,251,150,1,0,0,3506.5,3510.5
209,-282,150,1,0,0,3498.3,3510.7
115,93,150,1,0,0,3486.6,3510.7
37,258,150,1,0,0,3487.5,3510.8
282,298,150,1,0,0,3488.2,3510.9
224,-143,150,1,0,0,3468.1,3510.9
599,241,150,0,0,0,3510.8,-3510.9
479,36,150,1,0,0,3477.2,-3511.3
384,53,150,1,0,0,3507.6,3511.6
200,358,150,1,0,0,3493.1,3511.7
886,271,150,1,0,0,3468.2,3511.8
835,485,150,1,0,0,3511.7,3511.8
71,-219,150,1,0,0,3497.7,3511.9
229,455,150,1,0,0,3476.3,3511.9
550,-299,150,0,0,0,3512.0,-3512.0
642,-345,150,0,0,0,3512.1,-3512.1
375,-476,150,1,0,0,3506.0,3512.2
554,254,150,1,0,0,3453.0,3512.2
814,88,150,0,0,0,3512.4,-3512.4
4,367,150,1,0,0,3436.0,3512.8
718,-6,150,1,0,0,3507.5,3513.1
807,-170,150,0,0,0,3513.3,-3513.3
224,-5,150,1,0,0,3499.6,3513.6
909,335,150,1,0,0,3453.1,3513.9
863,246,150,1,0,0,3479.8,3514.3
193,-80,150,1,0,0,3487.5,3514.4
595,-125,150,1,0,0,3479.3,3514.8
787,81,150,0,0,0,3514.8,-3514.8
778,142,150,0,0,0,3515.0,-3515.1
410,-122,150,1,0,0,3511.2,3515.3
693,316,150,0,0,0,3515.5,-3515.5
209,89,150,1,0,0,3508.3,3515.5
223,-30,150,1,0,0,3488.7,3515.7
635,-108,150,1,0,0,3449.6,3516.3
586,-288,150,0,0,0,3516.3,-3516.3
937,289,150,1,0,0,3500.7,3516.9
531,-43,150,1,0,0,3427.6,3517.2
235,407,150,1,0,0,3471.2,3517.6
218,-63,150,1,0,0,3491.4,3517.6
175,-277,150,1,0,0,3502.3,3517.8
448,471,150,1,0,0,3469.7,-3518.3
157,-398,150,1,0,0,3451.2,3518.5
431,-174,150,0,0,0,3519.2,-3519.2
7,283,150,1,0,0,3484.6,3519.4
459,-280,150,0,0,0,3519.6,-3519.7
906,109,150,1,0,0,3491.5,3519.8
465,-173,150,0,0,0,3520.0,-3520.1
333,314,150,1,0,0,3461.2,3520.1
48,379,150,1,0,0,3463.7,3520.1
273,76,150,1,0,0,3508.1,3520.2
290,-235,150,1,0,0,3486.0,3520.6
501,-340,150,0,0,0,3521.0,-3521.1
708,-116,150,1,0,0,3515.5,3521.1
470,300,150,1,0,0,3520.8,3521.2
59,-90,150,1,0,0,3484.5,3522.3
256,-372,150,1,0,0,3502.8,3522.3
51,474,150,1,0,0,3488.4,3522.4
465,333,150,1,0,0,3493.2,3522.5
890,225,150,1,0,0,3491.1,3522.7
541,-365,150,0,0,0,3522.7,-3522.8
723,226,150,0,0,0,3522.6,-3522.8
95,-117,150,1,0,0,3512.8,3522.9
888,-178,150,0,0,0,3523.1,-3523.1
391,-5,150,1,0,0,3507.8,3523.3
479,-397,150,0,0,0,3523.3,-3523.4
796,281,150,1,0,0,3475.0,3524.0
11,-33,150,1,0,0,3505.3,3524.3
87,-254,150,1,0,0,3510.1,3524.3
700,51,150,1,0,0,3523.1,3524.7
516,475,150,1,0,0,3520.1,3525.2
841,371,150,1,0,0,3515.4,3525.9
295,-140,150,1,0,0,3508.1,3526.1
807,37,150,1,0,0,3504.8,3526.2
194,312,150,1,0,0,3513.6,3526.2
730,192,150,0,0,0,3526.2,-3526.2
324,256,150,1,0,0,3515.7,3526.3
764,174,150,0,0,0,3526.5,-3526.6
674,-46,150,1,0,0,3518.7,3526.6
353,-414,150,1,0,0,3523.7,3527.0
268,106,150,1,0,0,3447.5,3527.1
46,123,150,1,0,0,3421.3,3527.2
230,-39,150,1,0,0,3522.5,3527.2
234,-463,150,1,0,0,3506.1,3527.4
66,128,150,1,0,0,3516.6,3528.1
437,353,150,1,0,0,3470.3,3528.6
805,230,150,0,0,0,3528.8,-3528.8
535,-270,150,0,0,0,3529.0,-3529.0
463,374,150,1,0,0,3511.0,3529.2
467,230,150,1,0,0,3418.6,3529.2
494,436,150,1,0,0,3526.1,3529.3
252,158,150,1,0,0,3480.6,3529.4
299,-420,150,1,0,0,3495.4,3529.6
13,-368,150,1,0,0,3523.4,3529.6
279,-383,150,1,0,0,3502.7,3529.8
996,469,150,1,0,0,3504.0,3530.2
615,160,150,0,0,0,3530.1,-3530.2
777,169,150,0,0,0,3530.8,-3530.8
910,-125,150,0,0,0,3530.7,-3530.9
315,449,150,1,0,0,3524.9,3530.9
142,180,150,1,0,0,3523.7,3531.0
423,-58,150,1,0,0,3492.9,3531.4
516,31,150,1,0,0,3502.8,3531.4
694,-178,150,1,0,0,3511.4,3531.7
396,387,150,1,0,0,3521.0,3531.8
6,-122,150,1,0,0,3487.0,3531.8
288,180,150,1,0,0,3477.3,3531.9
809,-61,150,0,0,0,3532.0,-3532.0
733,237,150,0,0,0,3532.0,-3532.1
326,157,150,1,0,0,3531.9,3532.5
338,-45,150,1,0,0,3487.7,3532.7
726,487,150,1,0,0,3462.8,3532.9
538,412,150,1,0,0,3503.9,3532.9
51,-146,150,1,0,0,3391.7,3532.9
554,30,150,1,0,0,3525.3,3533.0
451,-240,150,0,0,0,3533.0,-3533.0
936,-492,150,1,0,0,3469.7,3533.3
685,213,150,0,0,0,3533.3,-3533.3
273,185,150,1,0,0,3504.2,3533.3
783,-336,150,1,0,0,3523.1,3533.3
602,437,150,1,0,0,3504.9,3533.4
201,2,150,1,0,0,3515.8,3533.6
820,-51,150,0,0,0,3533.6,-3533.6
574,-153,150,1,0,0,3374.7,3534.3
270,-52,150,1,0,0,3529.4,3534.5
49,379,150,1,0,0,3506.7,3534.6
141,-168,150,1,0,0,3499.8,3534.8
688,-263,150,0,0,0,3534.9,-3534.9
358,-42,150,1,0,0,3516.0,3534.9
143,-4,150,1,0,0,3526.9,3534.9
949,393,150,1,0,0,3520.6,3535.1
58,214,150,1,0,0,3472.1,3535.2
926,-357,150,1,0,0,3489.2,3535.7
495,177,150,1,0,0,3507.8,3535.9
396,-262,150,1,0,0,3492.6,3536.1
36,432,150,1,0,0,3518.4,3536.1
236,235,150,1,0,0,3533.3,3536.2
688,430,150,1,0,0,3536.2,3536.6
788,381,150,1,0,0,3502.8,3536.7
878,-141,150,0,0,0,3536.7,-3536.7
368,-187,150,1,0,0,3529.3,3536.8
128,-21,150,1,0,0,3416.4,3536.8
376,-454,150,1,0,0,3504.2,3537.5
633,-435,150,0,0,0,3538.2,-3538.2
80,-439,150,1,0,0,3478.9,3538.3
753,469,150,1,0,0,3530.6,3538.4
423,200,150,1,0,0,3536.5,3539.1
230,-26,150,1,0,0,3538.2,3539.3
829,430,150,1,0,0,3491.3,3539.3
802,-147,150,0,0,0,3539.5,-3539.6
440,133,150,1,0,0,3504.2,3539.6
760,-475,150,1,0,0,3498.4,3539.6
896,374,150,1,0,0,3536.9,3539.7
218,444,150,1,0,0,3516.9,3539.7
960,55,150,1,0,0,3511.4,3539.8
410,-122,150,1,0,0,3533.1,3539.9
551,-156,150,1,0,0,3513.0,3540.0
521,306,150,1,0,0,3530.0,3540.1
618,-332,150,0,0,0,3540.1,-3540.1
90,272,150,1,0,0,3516.3,3540.3
433,403,150,1,0,0,3531.7,3540.3
219,-76,150,1,0,0,3539.1,3540.4
756,-489,150,1,0,0,3506.4,3540.7
435,353,150,1,0,0,3485.7,3540.7
916,66,150,1,0,0,3493.3,3540.8
287,18,150,1,0,0,3540.4,3541.2
365,404,150,1,0,0,3497.6,3541.4
358,232,150,1,0,0,3504.2,3541.4
661,-231,150,0,0,0,3541.8,-3541.9
190,122,150,1,0,0,3537.0,3542.0
645,191,150,0,0,0,3542.5,-3542.6
687,-219,150,0,0,0,3542.7,-3542.7
506,-213,150,0,0,0,3542.8,-3542.8
448,-60,150,1,0,0,3521.2,3543.1
394,341,150,1,0,0,3429.4,3543.2
705,88,150,0,0,0,3543.6,-3543.7
220,-202,150,1,0,0,3541.0,3543.8
608,177,150,0,0,0,3543.7,-3543.8
236,399,150,1,0,0,3540.4,3543.9
571,-346,150,0,0,0,3544.2,-3544.2
621,252,150,0,0,0,3544.3,-3544.4
430,383,150,1,0,0,3516.5,3544.5
492,327,150,1,0,0,3542.3,3544.5
332,77,150,1,0,0,3535.9,3544.6
747,175,150,0,0,0,3544.6,-3544.6
439,238,150,1,0,0,3536.5,3544.6
255,421,150,1,0,0,3519.7,3544.9
917,-194,150,0,0,0,3544.9,-3545.0
483,95,150,1,0,0,3483.0,3545.2
495,373,150,1,0,0,3515.5,3545.3
697,195,150,0,0,0,3545.5,-3545.5
967,72,150,1,0,0,3497.8,3545.6
538,-490,150,1,0,0,3509.7,3545.7
137,-180,150,1,0,0,3540.3,3545.7
843,-302,150,1,0,0,3536.0,3545.7
165,470,150,1,0,0,3512.9,3545.8
449,-276,150,0,0,0,3545.8,-3545.8
32,-232,150,1,0,0,3535.2,3546.3
513,36,150,1,0,0,3499.1,3546.6
272,-323,150,1,0,0,3535.3,3547.0
905,-459,150,1,0,0,3544.7,3547.6
678,393,150,1,0,0,3499.6,3547.8
514,94,150,1,0,0,3493.3,3548.2
989,483,150,1,0,0,3546.8,3548.4
357,-204,150,1,0,0,3538.8,3548.8
173,431,150,1,0,0,3428.1,3548.9
1,-492,150,1,0,0,3532.0,3549.2
318,-338,150,1,0,0,3545.3,3549.3
24,135,150,1,0,0,3544.9,3549.5
702,-422,150,1,0,0,3524.3,3549.7
766,-354,150,1,0,0,3543.4,3549.8
562,-223,150,0,0,0,3550.0,-3550.0
467,-161,150,0,0,0,3549.9,-3550.0
149,-434,150,1,0,0,3521.7,3550.0
364,-372,150,1,0,0,3535.7,3551.0
431,312,150,1,0,0,3543.8,3551.3
616,-100,150,1,0,0,3538.8,3551.8
205,-220,150,1,0,0,3474.8,3552.2
918,-140,150,0,0,0,3552.4,-3552.5
759,-242,150,0,0,0,3552.7,-3552.7
453,126,150,1,0,0,3539.0,3552.7
20,-240,150,1,0,0,3426.6,3552.9
904,155,150,1,0,0,3545.4,3552.9
334,496,150,1,0,0,3525.3,3553.2
896,-206,150,0,0,0,3553.2,-3553.2
139,-78,150,1,0,0,3536.2,3553.2
270,31,150,1,0,0,3546.9,3553.5
835,-92,150,0,0,0,3554.0,-3554.1
856,273,150,1,0,0,3541.1,3554.3
702,-306,150,1,0,0,3551.5,3554.4
721,-434,150,1,0,0,3536.0,3554.4
788,-423,150,1,0,0,3546.7,3554.5
288,418,150,1,0,0,3493.8,3554.7
888,-346,150,1,0,0,3540.0,3554.9
835,-342,150,1,0,0,3493.0,3555.0
754,177,150,0,0,0,3555.2,-3555.2
494,8,150,1,0,0,3513.1,3555.8
995,459,150,1,0,0,3430.1,3555.9
631,441,150,1,0,0,3552.5,3556.8
876,-367,150,1,0,0,3513.1,3557.0
280,-231,150,1,0,0,3554.3,3557.4
89,215,150,1,0,0,3552.6,3557.5
389,-71,150,1,0,0,3546.3,3557.5
962,-421,150,1,0,0,3458.9,3557.6
334,-100,150,1,0,0,3501.8,3557.7
425,-37,150,1,0,0,3534.6,3558.0
628,357,150,1,0,0,3500.2,3558.3
435,29,150,1,0,0,3523.3,3559.0
693,319,150,0,0,0,3558.9,-3559.0
537,-310,150,0,0,0,3559.2,-3559.2
383,-238,150,1,0,0,3537.7,3559.5
981,483,150,1,0,0,3497.5,3559.6
365,110,150,1,0,0,3542.5,3559.8
673,-56,150,1,0,0,3536.6,3559.8
439,52,150,1,0,0,3497.9,3559.8
387,-49,150,1,0,0,3476.6,3560.0
909,314,150,1,0,0,3554.9,3560.0
974,-227,150,0,0,0,3560.1,-3560.1
254,1,150,1,0,0,3525.1,3560.2
615,454,150,1,0,0,3485.6,3560.3
325,77,150,1,0,0,3519.0,3560.6
438,487,150,1,0,0,3550.9,3560.6
630,301,150,0,0,0,3561.1,-3561.1
274,488,150,1,0,0,3443.6,3561.4
581,237,150,0,0,0,3561.8,-3561.8
751,-96,150,0,0,0,3561.9,-3561.9
315,281,150,1,0,0,3533.3,3562.0
571,195,150,0,0,0,3562.4,-3562.4
821,-7,150,1,0,0,3558.9,3562.5
445,-37,150,1,0,0,3532.3,3562.6
34,-318,150,1,0,0,3473.3,3562.9
931,-152,150,0,0,0,3563.0,-3563.0
500,200,150,1,0,0,3549.9,3563.1
6,-100,150,1,0,0,3554.0,3563.9
455,-470,150,1,0,0,3491.5,3564.1
882,-474,150,1,0,0,3531.0,3564.4
634,84,150,0,0,0,3565.0,-3565.0
333,471,150,1,0,0,3450.9,3565.2
708,90,150,0,0,0,3565.2,-3565.3
8,-36,150,1,0,0,3553.8,3565.3
788,461,150,1,0,0,3525.2,3565.5
646,490,150,1,0,0,3551.0,3565.7
659,9,150,1,0,0,3552.8,3565.8
136,320,150,1,0,0,3550.9,3566.5
171,66,150,1,0,0,3563.8,3566.7
342,-197,150,1,0,0,3515.7,3566.7
232,-256,150,1,0,0,3544.0,3567.0
116,-87,150,1,0,0,3555.6,3567.3
590,7,150,1,0,0,3557.1,3568.4
40,47,150,1,0,0,3498.3,3568.5
786,163,150,0,0,0,3568.5,-3568.6
238,449,150,1,0,0,3555.8,3568.6
400,-208,150,1,0,0,3499.9,3568.8
719,40,150,1,0,0,3568.1,3568.8
604,-281,150,0,0,0,3569.5,-3569.5
888,-184,150,0,0,0,3569.8,-3569.9
399,422,150,1,0,0,3553.0,3570.0
810,408,150,1,0,0,3542.9,3570.2
484,-148,150,1,0,0,3510.7,3570.3
529,-125,150,1,0,0,3567.9,3570.4
582,-431,150,0,0,0,3570.3,-3570.4
612,111,150,0,0,0,3570.9,-3570.9
726,-172,150,0,0,0,3571.0,-3571.0
646,-315,150,0,0,0,3571.0,-3571.1
938,-283,150,0,0,0,3571.2,-3571.3
828,-250,150,0,0,0,3571.6,-3571.6
566,-413,150,0,0,0,3572.2,-3572.3
154,-45,150,1,0,0,3571.0,3572.4
589,-139,150,1,0,0,3568.0,3572.4
808,-285,150,0,0,0,3572.6,-3572.7
237,17,150,1,0,0,3481.2,3572.9
751,-375,150,1,0,0,3556.7,3573.0
950,-112,150,0,0,0,3573.1,-3573.1
303,-73,150,1,0,0,3570.0,3573.1
169,-22,150,1,0,0,3568.2,3573.2
825,114,150,0,0,0,3573.6,-3573.6
335,-238,150,1,0,0,3559.0,3573.7
30,-183,150,1,0,0,3513.6,3573.7
868,-147,150,0,0,0,3573.9,-3573.9
965,-70,150,0,0,0,3573.9,-3573.9
198,-284,150,1,0,0,3473.8,3574.2
168,-404,150,1,0,0,3526.6,3574.5
150,52,150,1,0,0,3570.2,3574.7
505,-375,150,0,0,0,3574.7,-3574.7
292,-279,150,1,0,0,3554.1,3574.8
787,322,150,0,0,0,3574.8,-3574.8
28,-30,150,1,0,0,3550.1,3574.8
843,-478,150,1,0,0,3559.0,3574.9
587,-272,150,0,0,0,3575.2,-3575.4
66,309,150,1,0,0,3572.5,3575.9
280,252,150,1,0,0,3542.7,3575.9
562,418,150,1,0,0,3575.8,3576.1
250,-460,150,1,0,0,3548.0,3576.2
66,-295,150,1,0,0,3573.6,3576.8
670,0,150,1,0,0,3560.5,3577.4
959,36,150,1,0,0,3573.8,3577.7
536,314,150,1,0,0,3564.5,3578.1
218,-364,150,1,0,0,3446.4,3578.3
989,225,150,1,0,0,3564.6,3578.5
11,-272,150,1,0,0,3558.4,3578.7
159,-388,150,1,0,0,3576.6,3578.7
930,94,150,1,0,0,3552.5,3578.7
923,396,150,1,0,0,3533.2,3578.8
868,-89,150,0,0,0,3578.8,-3578.8
569,480,150,1,0,0,3541.2,3579.9
813,-445,150,1,0,0,3526.6,3580.0
138,-299,150,1,0,0,3545.6,3580.1
582,-193,150,0,0,0,3580.2,-3580.3
925,-125,150,0,0,0,3580.5,-3580.6
38,150,150,1,0,0,3556.8,3580.8
490,475,150,1,0,0,3532.4,3581.0
829,-123,150,0,0,0,3581.0,-3581.1
95,-153,150,1,0,0,3512.0,3581.1
509,187,150,1,0,0,3523.3,3581.2
123,-156,150,1,0,0,3553.1,3581.2
422,351,150,1,0,0,3565.0,3581.3
438,-192,150,0,0,0,3581.5,-3581.6
754,-137,150,0,0,0,3581.5,-3581.6
283,-320,150,1,0,0,3482.3,3581.7
390,-15,150,1,0,0,3567.7,3581.7
834,125,150,0,0,0,3581.8,-3581.8
436,-497,150,1,0,0,3580.6,3581.8
537,-407,150,0,0,0,3581.8,-3582.1
601,425,150,1,0,0,3580.0,3582.1
815,-124,150,0,0,0,3582.2,-3582.2
978,-109,150,0,0,0,3582.7,-3582.8
512,-316,150,0,0,0,3582.8,-3582.8
473,-454,150,1,0,0,3555.4,3582.9
746,345,150,1,0,0,3580.9,3582.9
844,-324,150,1,0,0,3527.9,3582.9
334,-469,150,1,0,0,3525.7,3583.0
452,107,150,1,0,0,3537.1,3583.3
102,277,150,1,0,0,3581.7,3583.5
451,442,150,1,0,0,3553.1,3584.0
869,-41,150,0,0,0,3584.1,-3584.2
809,405,150,1,0,0,3582.2,3584.2
315,315,150,1,0,0,3534.4,3584.4
274,-183,150,1,0,0,3577.8,3584.4
244,-161,150,1,0,0,3576.0,3584.9
172,360,150,1,0,0,3459.6,3585.0
765,154,150,0,0,0,3585.1,-3585.2
220,-13,150,1,0,0,3514.5,3585.3
408,201,150,1,0,0,3574.9,3585.3
974,170,150,1,0,0,3555.9,3585.4
121,-366,150,1,0,0,3573.1,3585.5
550,-161,150,0,0,0,3585.7,-3585.7
715,91,150,0,0,0,3585.9,-3585.9
639,-320,150,0,0,0,3585.8,-3585.9
664,272,150,0,0,0,3586.2,-3586.2
660,348,136,1,0,0,3507.5,3586.2
643,-366,150,0,0,0,3586.6,-3586.7
840,29,150,1,0,0,3558.2,3586.7
245,2,150,1,0,0,3579.4,3586.9
692,-2,150,1,0,0,3568.2,3586.9
395,-405,150,1,0,0,3556.6,3587.0
158,-470,150,1,0,0,3577.8,3587.7
471,305,150,1,0,0,3554.9,3587.8
54,-92,150,1,0,0,3581.1,3588.0
299,140,150,1,0,0,3546.6,3588.4
951,-303,150,1,0,0,3579.0,3588.7
367,237,150,1,0,0,3569.7,3588.9
413,-380,150,1,0,0,3564.2,3589.4
584,-156,150,1,0,0,3566.4,3589.8
677,-166,150,0,0,0,3590.3,-3590.4
479,-482,150,1,0,0,3579.7,3590.5
823,28,150,1,0,0,3574.6,3590.5
816,-395,150,1,0,0,3589.6,3590.5
512,-335,150,0,0,0,3590.6,-3590.6
299,271,150,1,0,0,3568.9,3590.8
59,451,150,1,0,0,3570.0,3591.0
274,-241,150,1,0,0,3555.7,3591.3
668,-453,150,1,0,0,3573.0,3591.6
886,41,150,1,0,0,3591.4,3591.8
767,-360,150,1,0,0,3524.1,3592.0
194,188,150,1,0,0,3564.6,3592.0
518,154,150,1,0,0,3557.2,3592.5
103,-389,150,1,0,0,3553.2,3592.9
888,159,150,1,0,0,3559.0,3592.9
262,-153,150,1,0,0,3574.9,3593.6
818,-489,150,1,0,0,3577.8,3593.6
981,-70,150,0,0,0,3593.7,-3593.7
697,-272,150,1,0,0,3575.1,3594.4
310,97,150,1,0,0,3583.4,3594.5
991,94,150,1,0,0,3563.3,3594.7
196,-324,150,1,0,0,3564.8,3594.7
612,347,150,1,0,0,3585.4,3595.0
41,115,150,1,0,0,3551.2,3595.1
857,35,150,1,0,0,3592.1,3595.1
536,-244,150,0,0,0,3595.1,-3595.1
183,-451,150,1,0,0,3591.8,3595.3
130,-499,150,1,0,0,3581.6,3595.5
109,141,150,1,0,0,3586.9,3595.5
215,-168,150,1,0,0,3464.6,3595.8
604,-209,150,0,0,0,3596.0,-3596.0
899,-222,150,0,0,0,3596.0,-3596.1
475,-215,150,0,0,0,3596.2,-3596.4
584,-462,150,1,0,0,3586.8,3596.7
983,-120,150,0,0,0,3596.7,-3596.8
140,81,150,1,0,0,3568.8,3597.0
860,-395,150,1,0,0,3592.2,3597.2
406,-443,150,1,0,0,3523.7,3597.2
850,-290,150,0,0,0,3597.3,-3597.3
130,362,150,1,0,0,3584.7,3597.5
158,-459,150,1,0,0,3585.3,3597.8
541,100,150,1,0,0,3577.8,3598.0
165,415,150,1,0,0,3560.5,3598.0
587,-177,150,0,0,0,3598.2,-3598.2
720,-8,150,1,0,0,3596.5,3598.3
872,-111,150,0,0,0,3598.4,-3598.5
986,-494,150,1,0,0,3595.3,3598.5
380,497,150,1,0,0,3540.2,3598.8
475,197,150,1,0,0,3593.5,3598.9
688,135,150,0,0,0,3599.0,-3599.1
858,-452,150,1,0,0,3538.9,3599.7
215,274,150,1,0,0,3575.3,3599.8
85,178,150,1,0,0,3565.8,3600.1
520,-472,150,1,0,0,3590.4,3600.7
487,-102,150,1,0,0,3580.5,3600.9
61,127,150,1,0,0,3598.2,3601.3
725,-464,150,1,0,0,3593.4,3601.4
216,-202,150,1,0,0,3573.8,3601.5
112,106,150,1,0,0,3571.9,3601.8
674,-491,150,1,0,0,3564.0,3601.9
637,12,150,1,0,0,3560.5,3601.9
386,-188,140,1,0,0,3515.5,3601.9
894,-244,150,0,0,0,3602.2,-3602.2
308,321,150,3,0,0,3040.5,3602.2
773,33,150,1,0,0,3570.5,3602.4
178,-398,150,1,0,0,3559.5,-3602.6
280,-70,150,1,0,0,3550.6,3603.0
218,340,150,1,0,0,3591.6,3603.1
437,-44,150,1,0,0,3456.1,3603.4
345,488,150,1,0,0,3580.3,3603.7
559,498,150,1,0,0,3592.9,3603.8
519,-5,150,1,0,0,3542.9,3604.1
835,488,150,1,0,0,3575.2,3604.3
196,46,150,1,0,0,3541.6,3604.4
601,-168,150,0,0,0,3604.4,-3604.5
296,294,150,1,0,0,3574.9,3604.5
905,-120,150,0,0,0,3604.4,-3604.5
233,-400,150,1,0,0,3603.7,3604.5
307,-193,150,1,0,0,3587.3,3604.9
178,-232,150,1,0,0,3475.1,3605.4
579,-14,150,1,0,0,3582.4,3605.4
476,-102,150,1,0,0,3549.1,3605.5
164,137,150,1,0,0,3602.2,3605.6
115,489,150,1,0,0,3595.5,3605.7
257,447,150,1,0,0,3604.2,3605.8
188,-359,150,1,0,0,3604.0,3605.9
585,-298,150,0,0,0,3606.0,-3606.0
437,306,150,1,0,0,3603.5,3606.2
114,117,150,1,0,0,3592.8,3606.3
426,158,150,1,0,0,3575.5,3606.3
397,-358,150,1,0,0,3578.3,3606.4
3,-395,150,1,0,0,3600.4,3606.7
758,451,150,1,0,0,3557.2,3607.0
737,-151,150,0,0,0,3606.9,-3607.0
941,336,150,1,0,0,3579.5,3607.6
578,271,150,0,0,0,3607.8,-3607.9
22,-241,150,1,0,0,3596.6,3608.2
990,-451,150,1,0,0,3592.4,3608.6
186,275,150,1,0,0,3508.7,3608.9
891,-335,150,1,0,0,3595.3,3608.9
711,18,150,1,0,0,3540.9,3608.9
937,-261,150,0,0,0,3608.9,-3609.0
114,-466,150,1,0,0,3607.7,3609.0
953,-102,150,0,0,0,3608.9,-3609.1
402,-430,150,1,0,0,3607.7,3609.1
82,31,150,1,0,0,3424.7,3609.4
187,298,150,1,0,0,3602.8,3609.7
813,-171,150,0,0,0,3609.7,-3609.8
182,-347,150,1,0,0,3577.1,-3610.6
856,66,150,1,0,0,3600.8,3610.7
204,178,150,1,0,0,3558.0,3610.9
891,-165,150,0,0,0,3611.2,-3611.2
511,31,150,1,0,0,3553.2,3611.4
331,-410,150,1,0,0,3602.1,3611.5
859,-284,150,0,0,0,3611.5,-3611.6
150,-315,150,1,0,0,3594.0,3612.8
474,8,150,1,0,0,3610.2,3612.9
64,227,150,1,0,0,3547.5,3613.2
469,490,150,1,0,0,3581.0,3613.3
735,61,150,0,0,0,3613.3,-3613.3
478,-314,150,0,0,0,3613.6,-3613.6
562,-290,150,0,0,0,3613.6,-3613.6
811,-390,150,1,0,0,3605.3,3613.6
708,-6,150,1,0,0,3562.1,3613.7
487,-251,150,0,0,0,3613.7,-3613.7
339,-390,150,1,0,0,3548.9,3613.8
926,89,150,1,0,0,3585.5,3613.9
547,-186,150,0,0,0,3614.1,-3614.1
365,-19,150,1,0,0,3610.5,3614.1
62,-59,150,1,0,0,3570.1,3614.2
444,190,150,1,0,0,3551.4,3614.2
49,468,150,1,0,0,3498.4,3614.3
380,201,150,1,0,0,3606.4,3615.3
115,-366,150,1,0,0,3602.4,3615.3
59,394,150,1,0,0,3598.7,3615.4
792,62,150,0,0,0,3615.4,-3615.5
203,1,150,1,0,0,3585.6,3616.7
615,-64,150,1,0,0,3616.2,3617.0
609,484,150,1,0,0,3571.9,3617.0
739,182,150,0,0,0,3617.1,-3617.1
563,45,150,1,0,0,3593.5,3617.4
990,224,150,1,0,0,3605.5,3617.5
277,-361,150,1,0,0,3586.6,3617.6
891,-321,150,1,0,0,3598.1,3617.8
151,445,150,1,0,0,3594.3,3618.3
298,-308,150,1,0,0,3563.1,3618.4
351,378,150,1,0,0,3615.8,3618.5
881,-498,150,1,0,0,3613.2,3618.7
746,94,150,0,0,0,3619.0,-3619.0
720,118,150,0,0,0,3619.2,-3619.2
485,226,150,1,0,0,3600.5,3619.6
801,-455,150,1,0,0,3570.5,3620.0
821,96,150,0,0,0,3620.0,-3620.1
44,-176,150,1,0,0,3603.9,3620.2
537,498,150,1,0,0,3582.2,3620.4
744,-330,150,1,0,0,3536.4,3620.6
